X,rowID,studyID,arm_id,arm_des,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,serotype,serotype_isolates,no_ns,no_res,no_res_sub,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,7,1999,7,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,12,1999,12,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1998,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1998,2,1998,2,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,5,1999,5,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,15B/15C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,6,1999,6,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,5,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,6,1999,6,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,4,1999,4,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,22F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,9,1999,9,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,12,1999,12,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1998,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1998,3,1998,3,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,4,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,12,1999,12,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,18C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,12,1999,12,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,22F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,10,1999,10,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,2,1999,2,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9V,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,10,1999,10,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,7,1999,7,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9V,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,5,1999,5,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,22F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,12,1999,12,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,18C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9N,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,2,1999,2,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,18C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,5,1999,5,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,5,1999,5,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,4,1999,4,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,4,1999,4,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,4,1999,4,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,4,1999,4,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,4,1999,4,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,3,1999,3,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,4,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,10,1999,10,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,4,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,9,1999,9,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,18B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,11,1999,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,10,1999,10,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,9,1999,9,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,10,1999,10,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9V,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,b-1999,NA,United States of America,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,1999,4,1999,4,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,4,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,e-2010,NA,Gambia,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,12,2010,12,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,e-2010,NA,Gambia,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,11,2010,11,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,5,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,e-2010,NA,Gambia,missing,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2010,7,2010,7,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,5,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Rahat,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Mismar Hanegev Kibbutz,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,33F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Hura,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Segev Shalom,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,15B/15C,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,15B/15C,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Arad,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9V,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Shalva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Atrash tribe,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,18C,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Abu Rokayek,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,33F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Nitzan,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,23F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Hura,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9V,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Segev Shalom,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Nazareth Illit,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Rahat,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Meitar,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,34,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Segev Shalom,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9V,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Gat kibbutz,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Segev Shalom,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2005,NA,Israel,Ar ara BaNegev,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2005,NA,2005,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Rahat,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Rahat,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9V,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Rahat,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Netivot,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,13,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,5,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Tel Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,15A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Netivot,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Hura,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,28A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Omer,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,27,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2006,NA,Israel,Rahat,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2006,NA,2006,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,33F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Ofakim,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Tel Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,18A,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Dimona,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,19A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Abu Juwei id tribe,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,9V,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,14,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Rahat,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,5,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Abu Rokayek,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,5,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Sayed tribe,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,12F,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6A,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,6B,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,5,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Beer Sheva,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,23F,1,1,NA,NA,NA,0,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Dimona,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
NA,NA,3307,d-2007,NA,Israel,Rahat,NA,0,2019,Lo SW,10.1016/S1473-3099(19)30297-X,2007,NA,2007,NA,NA,0,3,1,2,3,2,1,NA,penicillin,Penicillin,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
