rowID,studyID,arm_id,arm_des,data_source,abstractor,country,city,special_pop_description,special_pop,pub_year,author,doi,sample_collection_startyear,sample_collection_startmo,sample_collection_endyear,sample_collection_endmo,pop_vac,age_min,age_max,isolate_type,isolate_col,method_1,method_2,criteria,criteria_specify,drug_class,drug,total_isolates_drug,no_ns,no_res,no_int,no_sus,perc_ns,perc_res,perc_int,perc_sus
125,2968,B,South Korea,1,B,South Korea,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,99,4,0,4,95,0.04,0,0.04,0.96
126,2968,B,South Korea,1,B,South Korea,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,99,87,84,3,12,0.878,0.848,0.03,0.122
127,2968,B,South Korea,1,B,South Korea,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,99,78,77,1,21,0.788,0.778,0.01,0.212
128,2968,B,South Korea,1,B,South Korea,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,99,35,35,0,64,0.354,0.354,0,0.646
129,2968,B,South Korea,1,B,South Korea,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,99,64,62,2,35,0.646,0.626,0.02,0.354
130,2968,C,Sri Lanka,1,B,Sri Lanka,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,118,90,7,83,28,0.765,0.059,0.706,0.235
131,2968,C,Sri Lanka,1,B,Sri Lanka,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,118,28,4,24,90,0.235,0.029,0.206,0.765
132,2968,C,Sri Lanka,1,B,Sri Lanka,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,118,31,28,3,87,0.264,0.235,0.029,0.736
133,2968,C,Sri Lanka,1,B,Sri Lanka,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,118,0,0,0,118,0,0,0,1
134,2968,C,Sri Lanka,1,B,Sri Lanka,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,118,56,31,25,62,0.479,0.265,0.214,0.521
135,2968,C,Sri Lanka,1,B,Sri Lanka,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,118,18,12,6,100,0.153,0.102,0.051,0.847
136,2968,C,Sri Lanka,1,B,Sri Lanka,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,118,12,12,0,106,0.102,0.102,0,0.898
137,2968,C,Sri Lanka,1,B,Sri Lanka,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,118,90,75,15,28,0.763,0.639,0.124,0.237
138,2968,D,Vietnam,1,B,Vietnam,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,104,73,13,60,31,0.704,0.122,0.582,0.296
139,2968,D,Vietnam,1,B,Vietnam,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,104,18,0,18,86,0.173,0,0.173,0.827
140,2968,D,Vietnam,1,B,Vietnam,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,104,51,35,16,53,0.49,0.337,0.153,0.51
141,2968,D,Vietnam,1,B,Vietnam,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,104,2,0,2,102,0.02,0,0.02,0.98
142,2968,D,Vietnam,1,B,Vietnam,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,104,84,76,8,20,0.808,0.731,0.077,0.192
143,2968,D,Vietnam,1,B,Vietnam,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,104,95,91,4,9,0.913,0.875,0.038,0.087
144,2968,D,Vietnam,1,B,Vietnam,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,104,65,65,0,39,0.625,0.625,0,0.375
145,2968,D,Vietnam,1,B,Vietnam,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,104,45,43,2,59,0.432,0.413,0.019,0.568
146,2968,E,Saudi Arabia,1,B,Saudi Arabia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,108,54,17,37,54,0.5,0.154,0.346,0.5
147,2968,E,Saudi Arabia,1,B,Saudi Arabia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,108,25,8,17,83,0.231,0.077,0.154,0.769
148,2968,E,Saudi Arabia,1,B,Saudi Arabia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,108,29,29,0,79,0.269,0.269,0,0.731
149,2968,E,Saudi Arabia,1,B,Saudi Arabia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,108,0,0,0,108,0,0,0,1
150,2968,F,Singapore,1,B,Singapore,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,44,20,9,12,24,0.463,0.195,0.268,0.537
151,2968,F,Singapore,1,B,Singapore,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,44,12,0,12,32,0.268,0,0.268,0.732
152,2968,F,Singapore,1,B,Singapore,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,44,15,15,0,29,0.341,0.341,0,0.659
153,2968,F,Singapore,1,B,Singapore,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,44,0,0,0,44,0,0,0,1
154,2968,F,Singapore,1,B,Singapore,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,44,22,8,14,22,0.506,0.188,0.318,0.494
155,2968,F,Singapore,1,B,Singapore,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,44,24,24,0,20,0.541,0.541,0,0.459
156,2968,F,Singapore,1,B,Singapore,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,44,13,13,0,31,0.294,0.294,0,0.706
157,2968,F,Singapore,1,B,Singapore,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,44,33,31,2,11,0.753,0.706,0.047,0.247
158,2968,G,Thailand,1,B,Thailand,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,204,93,8,85,111,0.456,0.038,0.418,0.544
159,2968,G,Thailand,1,B,Thailand,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,204,26,0,26,178,0.126,0,0.126,0.874
160,2968,G,Thailand,1,B,Thailand,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,204,41,34,7,163,0.202,0.168,0.034,0.798
161,2968,G,Thailand,1,B,Thailand,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,204,0,0,0,204,0,0,0,1
162,2968,G,Thailand,1,B,Thailand,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,204,117,97,20,87,0.573,0.475,0.098,0.427
163,2968,G,Thailand,1,B,Thailand,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,204,74,67,7,130,0.362,0.328,0.034,0.638
164,2968,G,Thailand,1,B,Thailand,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,204,32,32,0,172,0.157,0.157,0,0.843
165,2968,G,Thailand,1,B,Thailand,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,204,150,124,26,54,0.735,0.608,0.127,0.265
166,2968,H,China,1,B,China,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,100,13,13,13,87,0.134,0,0.134,0.866
167,2968,H,China,1,B,China,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,100,0,0,0,100,0,0,0,1
168,2968,H,China,1,B,China,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,100,2,0,2,98,0.021,0,0.021,0.979
169,2968,H,China,1,B,China,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,100,0,0,0,100,0,0,0,1
170,2968,H,China,1,B,China,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,100,84,78,6,16,0.84,0.78,0.06,0.16
171,2968,H,China,1,B,China,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,100,74,71,3,26,0.74,0.71,0.03,0.26
172,2968,H,China,1,B,China,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,100,29,29,0,71,0.29,0.29,0,0.71
173,2968,H,China,1,B,China,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,100,79,71,8,21,0.79,0.71,0.08,0.21
174,2968,I,Malaysia,1,B,Malaysia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,86,11,4,7,75,0.133,0.049,0.084,0.867
175,2968,I,Malaysia,1,B,Malaysia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,86,5,0,5,81,0.053,0,0.053,0.947
176,2968,I,Malaysia,1,B,Malaysia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,86,7,7,0,79,0.086,0.086,0,0.914
177,2968,I,Malaysia,1,B,Malaysia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,86,0,0,0,86,0,0,0,1
178,2968,I,Malaysia,1,B,Malaysia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,86,12,12,0,74,0.143,0.143,0,0.857
179,2968,I,Malaysia,1,B,Malaysia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,86,10,10,0,76,0.114,0.114,0,0.886
180,2968,I,Malaysia,1,B,Malaysia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,86,6,6,0,80,0.071,0.071,0,0.929
181,2968,I,Malaysia,1,B,Malaysia,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,86,35,35,0,51,0.406,0.406,0,0.594
182,2968,J,India,1,B,India,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,98,13,0,13,86,0.128,0,0.128,0.872
183,2968,J,India,1,B,India,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,98,0,0,0,98,0,0,0,1
184,2968,J,India,1,B,India,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,98,0,0,0,98,0,0,0,1
185,2968,J,India,1,B,India,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,98,0,0,0,98,0,0,0,1
186,2968,J,India,1,B,India,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,98,35,27,8,63,0.358,0.276,0.082,0.642
187,2968,J,India,1,B,India,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,98,0,0,0,98,0,0,0,1
188,2968,J,India,1,B,India,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,98,2,2,0,96,0.02,0.02,0,0.98
189,2968,J,India,1,B,India,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,98,61,58,3,37,0.623,0.592,0.031,0.377
190,2968,K,Philippines,1,B,Philippines,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Penicillin,100,2,0,2,98,0.021,0,0.021,0.979
191,2968,,,1,B,Philippines,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,100,0,0,0,100,0,0,0,1
192,2968,,,1,B,Philippines,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,2gen_cephalosporin,Cefuroxime,100,0,0,0,100,0,0,0,1
193,2968,,,1,B,Philippines,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,penicillin,Amoxicillin,100,0,0,0,100,0,0,0,1
194,2968,,,1,B,Philippines,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,tetracycline,Tetracycline,100,2,1,1,98,0.02,0.01,0.01,0.98
195,2968,,,1,B,Philippines,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,macrolide,Erythromycin,100,0,0,0,100,0,0,0,1
196,2968,,,1,B,Philippines,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,100,0,0,0,100,0,0,0,1
197,2968,,,1,B,Philippines,,,0,2001,Lee,10.1086/320165,1998,1,1999,4,No,0,5,0,1,1,,1,,SXT,SXT,100,2,2,0,98,0.02,0.02,0,0.98
198,3021,,,1,B,Denmark,,,0,2000,Kaltoft,10.1111/j.1651-2227.2000.tb00775.x,1990,1,1999,12,No,0,6,1,2,1,,1,,penicillin,Penicillin,803,16,5,11,787,0.01992528,0.00622665,0.01369863,0.98007472
199,3018,A,Invasive: CSF,1,B,Spain,,,0,2000,Fenoll,10.1111/j.1651-2227.2000.tb00783.x,1990,,1999,,No,0,14,1,2,4,,1,,penicillin,Penicillin,155,,89,,,,0.574,,
200,3018,A,Invasive: CSF,1,B,Spain,,,0,2000,Fenoll,10.1111/j.1651-2227.2000.tb00783.x,1990,,1999,,No,0,14,1,2,4,,1,,macrolide,Erythromycin,155,,42,,,,0.271,,
201,3018,B,Invasive: Blood,1,B,Spain,,,0,2000,Fenoll,10.1111/j.1651-2227.2000.tb00783.x,1990,,1999,,No,0,14,1,2,4,,1,,penicillin,Penicillin,846,,422,,,,0.499,,
202,3018,B,Invasive: Blood,1,B,Spain,,,0,2000,Fenoll,10.1111/j.1651-2227.2000.tb00783.x,1990,,1999,,No,0,14,1,2,4,,1,,macrolide,Erythromycin,846,,267,,,,0.316,,
203,3018,C,Noninvasive: Pharynx,1,B,Spain,,,0,2000,Fenoll,10.1111/j.1651-2227.2000.tb00783.x,1990,,1999,,No,0,14,0,1,4,,1,,penicillin,Penicillin,397,,195,,,,0.491,,
204,3018,C,Noninvasive: Pharynx,1,B,Spain,,,0,2000,Fenoll,10.1111/j.1651-2227.2000.tb00783.x,1990,,1999,,No,0,14,0,1,4,,1,,macrolide,Erythromycin,397,,116,,,,0.292,,
205,3017,,,1,B,South Africa,Johannesburg,,0,2000,Huebner,,2000,,2000,,No,0.0833,5,0,1,1,,1,,tetracycline,Tetracycline,121,50,47,3,71,0.413223141,0.388429752,0.024793388,0.58677686
206,3017,,,1,B,South Africa,Johannesburg,,0,2000,Huebner,,2000,,2000,,No,0.0833,5,0,1,1,,1,,penicillin,Penicillin,121,55,15,40,66,0.454545455,0.123966942,0.330578512,0.545454546
207,3017,,,1,B,South Africa,Johannesburg,,0,2000,Huebner,,2000,,2000,,No,0.0833,5,0,1,1,,1,,SXT,SXT,121,65,60,5,56,0.537190083,0.495867769,0.041322314,0.462809917
208,3017,,,1,B,South Africa,Johannesburg,,0,2000,Huebner,,2000,,2000,,No,0.0833,5,0,1,1,,1,,chloramphenicol,Chloramphenicol,121,18,18,0,103,0.148760331,0.148760331,0,0.851239669
209,3017,,,1,B,South Africa,Johannesburg,,0,2000,Huebner,,2000,,2000,,No,0.0833,5,0,1,1,,1,,lincosamides,Clindamycin,121,36,36,0,85,0.297520661,0.297520661,0,0.702479339
210,3017,,,1,B,South Africa,Johannesburg,,0,2000,Huebner,,2000,,2000,,No,0.0833,5,0,1,1,,1,,macrolide,Erythromycin,121,47,45,2,74,0.388429752,0.371900826,0.016528926,0.611570248
211,2985,,,1,B,Bulgaria,Sofia,,0,2001,Markovska,10.1046/j.1469-0691.2001.00183.x,1999,10,1999,11,No,1,6,0,1,1,,1,,penicillin,Penicillin,85,,19,,,,0.224,,
212,2985,,,1,B,Bulgaria,Sofia,,0,2001,Markovska,10.1046/j.1469-0691.2001.00183.x,1999,10,1999,11,No,1,6,0,1,1,,1,,macrolide,Erythromycin,85,,18,,,,0.212,,
213,2985,,,1,B,Bulgaria,Sofia,,0,2001,Markovska,10.1046/j.1469-0691.2001.00183.x,1999,10,1999,11,No,1,6,0,1,1,,1,,lincosamides,Clindamycin,85,,8,,,,0.094,,
214,2985,,,1,B,Bulgaria,Sofia,,0,2001,Markovska,10.1046/j.1469-0691.2001.00183.x,1999,10,1999,11,No,1,6,0,1,1,,1,,vancomycin,Vancomycin,85,,0,,,,0,,
215,2985,,,1,B,Bulgaria,Sofia,,0,2001,Markovska,10.1046/j.1469-0691.2001.00183.x,1999,10,1999,11,No,1,6,0,1,1,,1,,chloramphenicol,Chloramphenicol,85,,32,,,,0.376,,
216,2985,,,1,B,Bulgaria,Sofia,,0,2001,Markovska,10.1046/j.1469-0691.2001.00183.x,1999,10,1999,11,No,1,6,0,1,1,,1,,SXT,SXT,85,,9,,,,0.106,,
217,2981,,,1,B,Brazil,Salvador,,0,2001,Nascimento-Carvalho,10.1590/s1413-86702001000100003,1997,9,1999,10,No,0,15.5,1,2,4,,1,,penicillin,Penicillin,19,,4,,,,0.211,,
218,2981,,,1,B,Brazil,Salvador,,0,2001,Nascimento-Carvalho,10.1590/s1413-86702001000100003,1997,9,1999,10,No,0,15.5,1,2,4,,1,,chloramphenicol,Chloramphenicol,19,0,0,,19,0,0,,1
219,2981,,,1,B,Brazil,Salvador,,0,2001,Nascimento-Carvalho,10.1590/s1413-86702001000100003,1997,9,1999,10,No,0,15.5,1,2,4,,1,,lincosamides,Clindamycin,19,0,0,,19,0,0,,1
220,2981,,,1,B,Brazil,Salvador,,0,2001,Nascimento-Carvalho,10.1590/s1413-86702001000100003,1997,9,1999,10,No,0,15.5,1,2,4,,1,,tetracycline,Tetracycline,19,0,0,,19,0,0,,1
221,2981,,,1,B,Brazil,Salvador,,0,2001,Nascimento-Carvalho,10.1590/s1413-86702001000100003,1997,9,1999,10,No,0,15.5,1,2,4,,1,,macrolide,Erythromycin,19,0,0,,19,0,0,,1
222,2981,,,1,B,Brazil,Salvador,,0,2001,Nascimento-Carvalho,10.1590/s1413-86702001000100003,1997,9,1999,10,No,0,15.5,1,2,4,,1,,vancomycin,Vancomycin,19,0,0,,19,,0,,1
223,2981,,,1,B,Brazil,Salvador,,0,2001,Nascimento-Carvalho,10.1590/s1413-86702001000100003,1997,9,1999,10,No,0,15.5,1,2,4,,1,,SXT,SXT,19,,7,,,,0.368,,
224,2975,,,1,B,Uruguay,Montevideo,,0,2001,PÃ_rez,10.1097/00006454-200103000-00013,1997,9,1998,9,No,0,18,1,2,2,,1,,penicillin,Penicillin,41,11,5,6,30,0.268292683,0.12195122,0.146341463,0.731707317
225,2965,,,1,B,United States of America,,,0,2001,Kaplan,10.1097/00006454-200104000-00005,1993,9,1999,8,No,0,18,1,2,3,,1,,3gen_cephalosporin,Ceftriaxone,2100,166,,,1934,0.079047619,,,0.920952381
226,2960,,,1,B,Uganda,Kampala,,0,2001,Joloba,10.1016/S0924-8579(00)00345-9,1995,6,1995,7,No,0,3,0,1,1,,1,,penicillin,Penicillin,115,96,0,96,19,0.834782609,0,0.834782609,0.165217391
227,2960,,,1,B,Uganda,Kampala,,0,2001,Joloba,10.1016/S0924-8579(00)00345-9,1995,6,1995,7,No,0,3,0,1,1,,1,,3gen_cephalosporin,Cefotaxime,115,0,0,0,115,0,0,0,1
228,2960,,,1,B,Uganda,Kampala,,0,2001,Joloba,10.1016/S0924-8579(00)00345-9,1995,6,1995,7,No,0,3,0,1,1,,1,,SXT,SXT,115,98,96,2,17,0.852173913,0.834782609,0.017391304,0.147826087
229,2960,,,1,B,Uganda,Kampala,,0,2001,Joloba,10.1016/S0924-8579(00)00345-9,1995,6,1995,7,No,0,3,0,1,1,,1,,tetracycline,Tetracycline,115,37,33,4,79,0.32173913,0.286956522,0.034782609,0.686956522
230,2960,,,1,B,Uganda,Kampala,,0,2001,Joloba,10.1016/S0924-8579(00)00345-9,1995,6,1995,7,No,0,3,0,1,1,,1,,chloramphenicol,Chloramphenicol,115,12,12,0,103,0.104347826,0.104347826,0,0.895652174
231,2960,,,1,B,Uganda,Kampala,,0,2001,Joloba,10.1016/S0924-8579(00)00345-9,1995,6,1995,7,No,0,3,0,1,1,,1,,macrolide,Erythromycin,115,0,0,0,115,0,0,0,1
232,2960,,,1,B,Uganda,Kampala,,0,2001,Joloba,10.1016/S0924-8579(00)00345-9,1995,6,1995,7,No,0,3,0,1,1,,1,,lincosamides,Clindamycin,115,0,0,0,115,0,0,0,1
233,2957,,,1,B,United States of America,,,0,2001,Doern,10.1128/AAC.45.6.1721-1729.2001,1999,11,2000,4,No,0,5,1,2,3,,1,,penicillin,Penicillin,447,190,129,61,257,0.425055928,0.288590604,0.136465324,0.574944072
234,2957,,,1,B,United States of America,,,0,2001,Doern,10.1128/AAC.45.6.1721-1729.2001,1999,11,2000,4,No,0,5,1,2,3,,1,,3gen_cephalosporin,Ceftriaxone,447,144,89,55,303,0.322147651,0.199105145,0.123042506,0.677852349
235,2957,,,1,B,United States of America,,,0,2001,Doern,10.1128/AAC.45.6.1721-1729.2001,1999,11,2000,4,No,0,5,1,2,3,,1,,macrolide,Erythromycin,447,147,147,0,300,0.32885906,0.32885906,0,0.67114094
236,2957,,,1,B,United States of America,,,0,2001,Doern,10.1128/AAC.45.6.1721-1729.2001,1999,11,2000,4,No,0,5,1,2,3,,1,,tetracycline,Tetracycline,447,80,79,1,367,0.178970917,0.176733781,0.002237136,0.821029083
237,2957,,,1,B,United States of America,,,0,2001,Doern,10.1128/AAC.45.6.1721-1729.2001,1999,11,2000,4,No,0,5,1,2,3,,1,,SXT,SXT,447,208,171,37,239,0.465324385,0.382550336,0.082774049,0.534675615
238,2957,,,1,B,United States of America,,,0,2001,Doern,10.1128/AAC.45.6.1721-1729.2001,1999,11,2000,4,No,0,5,1,2,3,,1,,chloramphenicol,Chloramphenicol,447,39,39,0,408,0.087248322,0.087248322,0,0.912751678
239,2928,A,Jewish children,1,B,Israel,,Jewish,1,2001,Fraser,10.1086/321874,1989,1,1998,12,No,0,15,1,2,2,,1,,penicillin,Penicillin,158,34,,,124,0.215189873,,,0.784810127
240,2928,B,Bedouin children,1,B,Israel,,Bedouin,1,2001,Fraser,10.1086/321874,1989,1,1998,12,No,0,15,1,2,2,,1,,penicillin,Penicillin,321,46,,,275,0.143302181,,,0.856697819
241,2896,,,1,B,China,Hong Kong,,0,2001,Chiu,10.1128/AAC.45.10.2765-2770.2001,1999,12,2000,6,No,2,6,0,1,2,,1,,penicillin,Penicillin,383,223,100,123,160,0.582245431,0.261096606,0.321148825,0.417754569
242,2896,,,1,B,China,Hong Kong,,0,2001,Chiu,10.1128/AAC.45.10.2765-2770.2001,1999,12,2000,6,No,2,6,0,1,2,,1,,2gen_cephalosporin,Cefaclor,383,200,195,5,183,0.522,0.509,0.013,0.478
243,2896,,,1,B,China,Hong Kong,,0,2001,Chiu,10.1128/AAC.45.10.2765-2770.2001,1999,12,2000,6,No,2,6,0,1,2,,1,,2gen_cephalosporin,Cefuroxime,383,192,186,6,191,0.501,0.486,0.016,0.499
244,2896,,,1,B,China,Hong Kong,,0,2001,Chiu,10.1128/AAC.45.10.2765-2770.2001,1999,12,2000,6,No,2,6,0,1,2,,1,,3gen_cephalosporin,Cefotaxime,383,165,48,117,218,0.431,0.125,0.305,0.569
245,2896,,,1,B,China,Hong Kong,,0,2001,Chiu,10.1128/AAC.45.10.2765-2770.2001,1999,12,2000,6,No,2,6,0,1,2,,1,,macrolide,Erythromycin,383,295,295,0,88,0.77,0.77,0,0.23
246,2896,,,1,B,China,Hong Kong,,0,2001,Chiu,10.1128/AAC.45.10.2765-2770.2001,1999,12,2000,6,No,2,6,0,1,2,,1,,lincosamides,Clindamycin,383,230,169,61,153,0.601,0.441,0.159,0.399
247,2896,,,1,B,China,Hong Kong,,0,2001,Chiu,10.1128/AAC.45.10.2765-2770.2001,1999,12,2000,6,No,2,6,0,1,2,,1,,ciprofloxacin,Ciprofloxacin,383,0,0,0,383,0,0,0,1
248,2896,,,1,B,China,Hong Kong,,0,2001,Chiu,10.1128/AAC.45.10.2765-2770.2001,1999,12,2000,6,No,2,6,0,1,2,,1,,levofloxacin,Levofloxacin,383,0,0,0,383,0,0,0,1
249,2894,,,1,B,China,Hong Kong,,0,2001,Boost,10.1017/s0950268801005647,2001,,2001,,No,0.166,5,0,1,2,,1,,penicillin,Penicillin,51,,25,,,,0.49,,
250,2894,,,1,B,China,Hong Kong,,0,2001,Boost,10.1017/s0950268801005647,2001,,2001,,No,0.166,5,0,1,2,,1,,tetracycline,Tetracycline,51,,37,,,,0.73,,
251,2894,,,1,B,China,Hong Kong,,0,2001,Boost,10.1017/s0950268801005647,2001,,2001,,No,0.166,5,0,1,2,,1,,macrolide,Erythromycin,51,,27,,,,0.52,,
252,2894,,,1,B,China,Hong Kong,,0,2001,Boost,10.1017/s0950268801005647,2001,,2001,,No,0.166,5,0,1,2,,1,,SXT,SXT,51,,34,,,,0.66,,
